label,wheel,subset_type,trial,n_queries_total,n_queries_eval,query_fraction,eval_time_seconds,accuracy,balanced_accuracy,class_balance_l1_shift,schedule_fraction,fraction_of_all_queries
mod2310_progress_0.1,mod2310,deterministic_progress,-1,1119,24,0.021447721179624665,0.0007217699999273464,0.9166666666666666,0.9166666666666666,0.14499553172475424,0.1,0.021447721179624665
mod2310_random_progress_0.1_00,mod2310,random_progress,0,1119,24,0.021447721179624665,0.0008169340001131786,0.9583333333333334,0.9166666666666666,0.362153708668454,0.1,0.021447721179624665
mod2310_random_progress_0.1_01,mod2310,random_progress,1,1119,24,0.021447721179624665,0.001104702000020552,0.875,0.8785714285714286,0.30093833780160856,0.1,0.021447721179624665
mod2310_random_progress_0.1_02,mod2310,random_progress,2,1119,24,0.021447721179624665,0.0006090599999879487,0.75,0.7083333333333334,0.36595174262734587,0.1,0.021447721179624665
mod2310_random_progress_0.1_03,mod2310,random_progress,3,1119,24,0.021447721179624665,0.0006338959999538929,1.0,1.0,0.13427167113494187,0.1,0.021447721179624665
mod2310_random_progress_0.1_04,mod2310,random_progress,4,1119,24,0.021447721179624665,0.0006116929998825071,0.9166666666666666,0.9356060606060607,0.3947721179624665,0.1,0.021447721179624665
mod2310_random_progress_0.1_05,mod2310,random_progress,5,1119,24,0.021447721179624665,0.000533765999989555,0.9166666666666666,0.90625,0.362153708668454,0.1,0.021447721179624665
mod2310_random_progress_0.1_06,mod2310,random_progress,6,1119,24,0.021447721179624665,0.0005899479999698087,0.8333333333333334,0.8348214285714286,0.19906166219839144,0.1,0.021447721179624665
mod2310_random_progress_0.1_07,mod2310,random_progress,7,1119,24,0.021447721179624665,0.0006103020000409742,0.9166666666666666,0.9444444444444444,0.36572832886505807,0.1,0.021447721179624665
mod2310_random_progress_0.1_08,mod2310,random_progress,8,1119,24,0.021447721179624665,0.0005795629999738594,0.875,0.886904761904762,0.18856121537086692,0.1,0.021447721179624665
mod2310_random_progress_0.1_09,mod2310,random_progress,9,1119,24,0.021447721179624665,0.0005660859999352397,0.875,0.8958333333333334,0.19906166219839144,0.1,0.021447721179624665
mod2310_progress_0.2,mod2310,deterministic_progress,-1,1119,47,0.0420017873100983,0.0005533969999760302,0.8936170212765957,0.908974358974359,0.27729926035784236,0.2,0.0420017873100983
mod2310_random_progress_0.2_00,mod2310,random_progress,0,1119,47,0.0420017873100983,0.0005374530001063249,0.7872340425531915,0.8391025641025641,0.3533169813473277,0.2,0.0420017873100983
mod2310_random_progress_0.2_01,mod2310,random_progress,1,1119,47,0.0420017873100983,0.000607476000141105,0.8936170212765957,0.8990384615384616,0.1831042153898808,0.2,0.0420017873100983
mod2310_random_progress_0.2_02,mod2310,random_progress,2,1119,47,0.0420017873100983,0.0006227599999419908,0.9787234042553191,0.9722222222222222,0.08727397182134505,0.2,0.0420017873100983
mod2310_random_progress_0.2_03,mod2310,random_progress,3,1119,47,0.0420017873100983,0.0006439519997911702,0.8936170212765957,0.8964285714285714,0.09636263381058319,0.2,0.0420017873100983
mod2310_random_progress_0.2_04,mod2310,random_progress,4,1119,47,0.0420017873100983,0.0005733909999889875,0.8936170212765957,0.8747086247086248,0.09799783241115739,0.2,0.0420017873100983
mod2310_random_progress_0.2_05,mod2310,random_progress,5,1119,47,0.0420017873100983,0.0009123659999659139,0.9361702127659575,0.9408143939393939,0.2424276995037362,0.2,0.0420017873100983
mod2310_random_progress_0.2_06,mod2310,random_progress,6,1119,47,0.0420017873100983,0.0006051449997812597,0.851063829787234,0.8306277056277056,0.09442321221455324,0.2,0.0420017873100983
mod2310_random_progress_0.2_07,mod2310,random_progress,7,1119,47,0.0420017873100983,0.001347098999985974,0.9148936170212766,0.913961038961039,0.12549198562546343,0.2,0.0420017873100983
mod2310_random_progress_0.2_08,mod2310,random_progress,8,1119,47,0.0420017873100983,0.0006267709998155624,0.8723404255319149,0.890625,0.24600231970034037,0.2,0.0420017873100983
mod2310_random_progress_0.2_09,mod2310,random_progress,9,1119,47,0.0420017873100983,0.001726100999803748,0.9787234042553191,0.9807692307692308,0.08293879413610178,0.2,0.0420017873100983
mod2310_progress_0.3,mod2310,deterministic_progress,-1,1119,70,0.06255585344057193,0.0006970500000988977,0.9,0.9007814992025518,0.21833269500829824,0.30000000000000004,0.06255585344057193
mod2310_random_progress_0.3_00,mod2310,random_progress,0,1119,70,0.06255585344057193,0.001408246999972107,0.8714285714285714,0.8748120300751879,0.06334737648410568,0.30000000000000004,0.06255585344057193
mod2310_random_progress_0.3_01,mod2310,random_progress,1,1119,70,0.06255585344057193,0.0013157599998976366,0.8428571428571429,0.8356884057971015,0.16690923018000767,0.30000000000000004,0.06255585344057193
mod2310_random_progress_0.3_02,mod2310,random_progress,2,1119,70,0.06255585344057193,0.0018378709999069542,0.8714285714285714,0.8727678571428571,0.14548704200178728,0.30000000000000004,0.06255585344057193
mod2310_random_progress_0.3_03,mod2310,random_progress,3,1119,70,0.06255585344057193,0.000643528000182414,0.8857142857142857,0.8837908769973988,0.12809906804544877,0.30000000000000004,0.06255585344057193
mod2310_random_progress_0.3_04,mod2310,random_progress,4,1119,70,0.06255585344057193,0.0007774129999233992,0.9142857142857143,0.9158549783549784,0.2026298991446444,0.30000000000000004,0.06255585344057193
mod2310_random_progress_0.3_05,mod2310,random_progress,5,1119,70,0.06255585344057193,0.000763525000138543,0.9142857142857143,0.9106060606060606,0.1861866462402655,0.30000000000000004,0.06255585344057193
mod2310_random_progress_0.3_06,mod2310,random_progress,6,1119,70,0.06255585344057193,0.0007321360001242283,0.8714285714285714,0.8393610013175231,0.22405208732286483,0.30000000000000004,0.06255585344057193
mod2310_random_progress_0.3_07,mod2310,random_progress,7,1119,70,0.06255585344057193,0.0016160960001343483,0.8571428571428571,0.854599297592971,0.2545129579982127,0.30000000000000004,0.06255585344057193
mod2310_random_progress_0.3_08,mod2310,random_progress,8,1119,70,0.06255585344057193,0.0012740509998820926,0.8857142857142857,0.8716432225063937,0.16690923018000767,0.30000000000000004,0.06255585344057193
mod2310_random_progress_0.3_09,mod2310,random_progress,9,1119,70,0.06255585344057193,0.0006734090000009019,0.8428571428571429,0.8405056759545924,0.10404698072258395,0.30000000000000004,0.06255585344057193
mod2310_progress_0.4,mod2310,deterministic_progress,-1,1119,94,0.0840035746201966,0.0007093860001532448,0.9042553191489362,0.9066673740803622,0.13961934097693612,0.4,0.0840035746201966
mod2310_random_progress_0.4_00,mod2310,random_progress,0,1119,94,0.0840035746201966,0.0007100640000317071,0.9042553191489362,0.8949190126909092,0.17952959519327666,0.4,0.0840035746201966
mod2310_random_progress_0.4_01,mod2310,random_progress,1,1119,94,0.0840035746201966,0.0009573859999818524,0.8829787234042553,0.8860119047619048,0.09706614948757442,0.4,0.0840035746201966
mod2310_random_progress_0.4_02,mod2310,random_progress,2,1119,94,0.0840035746201966,0.000760843999842109,0.8617021276595744,0.8645913154533844,0.13891582529994492,0.4,0.0840035746201966
mod2310_random_progress_0.4_03,mod2310,random_progress,3,1119,94,0.0840035746201966,0.000688304000050266,0.9042553191489362,0.8822303921568627,0.20150970661494877,0.4,0.0840035746201966
mod2310_random_progress_0.4_04,mod2310,random_progress,4,1119,94,0.0840035746201966,0.0008558770000490767,0.8829787234042553,0.8881072631072632,0.07578955374289359,0.4,0.0840035746201966
mod2310_random_progress_0.4_05,mod2310,random_progress,5,1119,94,0.0840035746201966,0.0006861639999442559,0.8723404255319149,0.8604188948306595,0.11927442815583825,0.4,0.0840035746201966
mod2310_random_progress_0.4_06,mod2310,random_progress,6,1119,94,0.0840035746201966,0.0007639599998583435,0.8723404255319149,0.8582535885167464,0.1269560587910938,0.4,0.0840035746201966
mod2310_random_progress_0.4_07,mod2310,random_progress,7,1119,94,0.0840035746201966,0.0008538539998426131,0.8404255319148937,0.8442535725144421,0.1367482364573232,0.4,0.0840035746201966
mod2310_random_progress_0.4_08,mod2310,random_progress,8,1119,94,0.0840035746201966,0.0017845380000380828,0.925531914893617,0.9146634615384616,0.11927442815583827,0.4,0.0840035746201966
mod2310_random_progress_0.4_09,mod2310,random_progress,9,1119,94,0.0840035746201966,0.0008456890000161366,0.8617021276595744,0.8779973649538867,0.18217253246629783,0.4,0.0840035746201966
mod2310_progress_0.5,mod2310,deterministic_progress,-1,1119,117,0.10455764075067024,0.0009863139998742554,0.9230769230769231,0.9253216180371353,0.1485300520153067,0.5,0.10455764075067024
mod2310_random_progress_0.5_00,mod2310,random_progress,0,1119,117,0.10455764075067024,0.0007880549999299546,0.9401709401709402,0.9327876984126984,0.21333150019477098,0.5,0.10455764075067024
mod2310_random_progress_0.5_01,mod2310,random_progress,1,1119,117,0.10455764075067024,0.0007833469999241061,0.905982905982906,0.9042906746031746,0.05948534634861716,0.5,0.10455764075067024
mod2310_random_progress_0.5_02,mod2310,random_progress,2,1119,117,0.10455764075067024,0.0008063630000378907,0.9145299145299145,0.9169805853375833,0.16475332829220227,0.5,0.10455764075067024
mod2310_random_progress_0.5_03,mod2310,random_progress,3,1119,117,0.10455764075067024,0.000787606999892887,0.8803418803418803,0.8813409961685823,0.09367338053665128,0.5,0.10455764075067024
mod2310_random_progress_0.5_04,mod2310,random_progress,4,1119,117,0.10455764075067024,0.0007506439999360737,0.8461538461538461,0.8220238095238095,0.15916225567700096,0.5,0.10455764075067024
mod2310_random_progress_0.5_05,mod2310,random_progress,5,1119,117,0.10455764075067024,0.002620636000074228,0.905982905982906,0.9021567299006323,0.16823629156068826,0.5,0.10455764075067024
mod2310_random_progress_0.5_06,mod2310,random_progress,6,1119,117,0.10455764075067024,0.0008045870001751609,0.8974358974358975,0.9064184153193442,0.2852821887674435,0.5,0.10455764075067024
mod2310_random_progress_0.5_07,mod2310,random_progress,7,1119,117,0.10455764075067024,0.0008524050001597061,0.9230769230769231,0.9264051808406648,0.07456291102403706,0.5,0.10455764075067024
mod2310_random_progress_0.5_08,mod2310,random_progress,8,1119,117,0.10455764075067024,0.0007588729999952193,0.9145299145299145,0.9165309343434344,0.09454412135377291,0.5,0.10455764075067024
mod2310_random_progress_0.5_09,mod2310,random_progress,9,1119,117,0.10455764075067024,0.0008390779998990183,0.8888888888888888,0.8860963748894783,0.04239132925460004,0.5,0.10455764075067024
mod2310_progress_0.6,mod2310,deterministic_progress,-1,1119,140,0.12511170688114387,0.0015168219999850407,0.9357142857142857,0.9364081900152681,0.13477594791267714,0.6,0.12511170688114387
mod2310_random_progress_0.6_00,mod2310,random_progress,0,1119,140,0.12511170688114387,0.002002898999990066,0.8785714285714286,0.880745598487534,0.05451295799821271,0.6,0.12511170688114387
mod2310_random_progress_0.6_01,mod2310,random_progress,1,1119,140,0.12511170688114387,0.0008629390001715365,0.9,0.9065345391029975,0.1545129579982127,0.6,0.12511170688114387
mod2310_random_progress_0.6_02,mod2310,random_progress,2,1119,140,0.12511170688114387,0.0014673030000267318,0.8714285714285714,0.8704650138860666,0.03309076981999229,0.6,0.12511170688114387
mod2310_random_progress_0.6_03,mod2310,random_progress,3,1119,140,0.12511170688114387,0.0007773229999656905,0.9,0.8964646464646464,0.15093833780160856,0.6,0.12511170688114387
mod2310_random_progress_0.6_04,mod2310,random_progress,4,1119,140,0.12511170688114387,0.0008913100000427221,0.9,0.8967334494773519,0.10451934124856377,0.6,0.12511170688114387
mod2310_random_progress_0.6_05,mod2310,random_progress,5,1119,140,0.12511170688114387,0.0014592370000627852,0.8571428571428571,0.8602386860451376,0.11165581514106987,0.6,0.12511170688114387
mod2310_random_progress_0.6_06,mod2310,random_progress,6,1119,140,0.12511170688114387,0.0007788420000451879,0.8714285714285714,0.8771371353419417,0.11691561343035875,0.6,0.12511170688114387
mod2310_random_progress_0.6_07,mod2310,random_progress,7,1119,140,0.12511170688114387,0.0009003129998745862,0.85,0.8478562596209656,0.07405847057321585,0.6,0.12511170688114387
mod2310_random_progress_0.6_08,mod2310,random_progress,8,1119,140,0.12511170688114387,0.0007549160000053234,0.8928571428571429,0.8849863551083064,0.10262989914464443,0.6,0.12511170688114387
mod2310_random_progress_0.6_09,mod2310,random_progress,9,1119,140,0.12511170688114387,0.0007498769998619537,0.8428571428571429,0.8408020421607378,0.14548704200178728,0.6,0.12511170688114387
mod2310_progress_0.7,mod2310,deterministic_progress,-1,1119,164,0.14655942806076855,0.0008627740000974882,0.9390243902439024,0.939102564102564,0.11548856775431027,0.7000000000000001,0.14655942806076855
mod2310_random_progress_0.7_00,mod2310,random_progress,0,1119,164,0.14655942806076855,0.0007912000000942498,0.8841463414634146,0.8842770034843205,0.08355674709562105,0.7000000000000001,0.14655942806076855
mod2310_random_progress_0.7_01,mod2310,random_progress,1,1119,164,0.14655942806076855,0.0008242760000030103,0.8414634146341463,0.8408726689976691,0.07101288171058656,0.7000000000000001,0.14655942806076855
mod2310_random_progress_0.7_02,mod2310,random_progress,2,1119,164,0.14655942806076855,0.000761382000064259,0.8536585365853658,0.8545631198070223,0.05916650319318201,0.7000000000000001,0.14655942806076855
mod2310_random_progress_0.7_03,mod2310,random_progress,3,1119,164,0.14655942806076855,0.0029123189999609167,0.9024390243902439,0.8975490196078431,0.1990889077791582,0.7000000000000001,0.14655942806076855
mod2310_random_progress_0.7_04,mod2310,random_progress,4,1119,164,0.14655942806076855,0.0008249400000295282,0.9085365853658537,0.9069444444444444,0.03874321585038906,0.7000000000000001,0.14655942806076855
mod2310_random_progress_0.7_05,mod2310,random_progress,5,1119,164,0.14655942806076855,0.0007629330000327172,0.8658536585365854,0.8634386417365141,0.14815056997754966,0.7000000000000001,0.14655942806076855
mod2310_random_progress_0.7_06,mod2310,random_progress,6,1119,164,0.14655942806076855,0.0007509570000365784,0.8414634146341463,0.8415868176538908,0.08355674709562105,0.7000000000000001,0.14655942806076855
mod2310_random_progress_0.7_07,mod2310,random_progress,7,1119,164,0.14655942806076855,0.0007334709998758626,0.823170731707317,0.8228643949118917,0.054512957998212735,0.7000000000000001,0.14655942806076855
mod2310_random_progress_0.7_08,mod2310,random_progress,8,1119,164,0.14655942806076855,0.0007218270000066696,0.8780487804878049,0.8698127301785838,0.1294927962684453,0.7000000000000001,0.14655942806076855
mod2310_random_progress_0.7_09,mod2310,random_progress,9,1119,164,0.14655942806076855,0.0007907249998879706,0.9024390243902439,0.9017202274469718,0.07385732034264042,0.7000000000000001,0.14655942806076855
mod2310_progress_0.8,mod2310,deterministic_progress,-1,1119,187,0.1671134941912422,0.0008497999999690364,0.93048128342246,0.9298551067264353,0.12403167457575279,0.8,0.1671134941912422
mod2310_random_progress_0.8_00,mod2310,random_progress,0,1119,187,0.1671134941912422,0.0007881819999511208,0.8716577540106952,0.8720711385329325,0.11831610538439113,0.8,0.1671134941912422
mod2310_random_progress_0.8_01,mod2310,random_progress,1,1119,187,0.1671134941912422,0.0007246200000281533,0.9090909090909091,0.9095316371259766,0.08272282834654704,0.8,0.1671134941912422
mod2310_random_progress_0.8_02,mod2310,random_progress,2,1119,187,0.1671134941912422,0.0007408209999084647,0.9037433155080213,0.9016221336770968,0.12048572780318562,0.8,0.1671134941912422
mod2310_random_progress_0.8_03,mod2310,random_progress,3,1119,187,0.1671134941912422,0.0007214690001546842,0.8770053475935828,0.8707012223141255,0.08489245076534152,0.8,0.1671134941912422
mod2310_random_progress_0.8_04,mod2310,random_progress,4,1119,187,0.1671134941912422,0.000746330000083617,0.8770053475935828,0.8794815583608687,0.09842630691077303,0.8,0.1671134941912422
mod2310_random_progress_0.8_05,mod2310,random_progress,5,1119,187,0.1671134941912422,0.0008241340001404751,0.8823529411764706,0.8881636996904024,0.13472686174152818,0.8,0.1671134941912422
mod2310_random_progress_0.8_06,mod2310,random_progress,6,1119,187,0.1671134941912422,0.0007708639998327271,0.8770053475935828,0.8727659574468084,0.1012363024663924,0.8,0.1671134941912422
mod2310_random_progress_0.8_07,mod2310,random_progress,7,1119,187,0.1671134941912422,0.0007201119999535877,0.8877005347593583,0.8856351810617603,0.07770497914008401,0.8,0.1671134941912422
mod2310_random_progress_0.8_08,mod2310,random_progress,8,1119,187,0.1671134941912422,0.0007619289999638568,0.9144385026737968,0.912335690537216,0.03489555705294545,0.8,0.1671134941912422
mod2310_random_progress_0.8_09,mod2310,random_progress,9,1119,187,0.1671134941912422,0.000800597000079506,0.9037433155080213,0.8948594129532392,0.13051186840809925,0.8,0.1671134941912422
mod2310_progress_0.9,mod2310,deterministic_progress,-1,1119,210,0.1876675603217158,0.0009067410001080134,0.9285714285714286,0.9277415511659208,0.10213200561726032,0.9,0.1876675603217158
mod2310_random_progress_0.9_00,mod2310,random_progress,0,1119,210,0.1876675603217158,0.0008806509999885748,0.8523809523809524,0.8431254537811914,0.05905783224818073,0.9,0.1876675603217158
mod2310_random_progress_0.9_01,mod2310,random_progress,1,1119,210,0.1876675603217158,0.0008562390000861342,0.8857142857142857,0.8873967840069535,0.08239499553172475,0.9,0.1876675603217158
mod2310_random_progress_0.9_02,mod2310,random_progress,2,1119,210,0.1876675603217158,0.0010315839999748277,0.9,0.9073305623104087,0.044299757436486675,0.9,0.1876675603217158
mod2310_random_progress_0.9_03,mod2310,random_progress,3,1119,210,0.1876675603217158,0.0009274859999095497,0.8666666666666667,0.8671042272620116,0.06403676752202225,0.9,0.1876675603217158
mod2310_random_progress_0.9_04,mod2310,random_progress,4,1119,210,0.1876675603217158,0.0008265070000561536,0.8904761904761904,0.8877385016243671,0.06214732541810292,0.9,0.1876675603217158
mod2310_random_progress_0.9_05,mod2310,random_progress,5,1119,210,0.1876675603217158,0.0008183130000816163,0.8952380952380953,0.8951871657754011,0.05213838886761135,0.9,0.1876675603217158
mod2310_random_progress_0.9_06,mod2310,random_progress,6,1119,210,0.1876675603217158,0.000833111000019926,0.8809523809523809,0.8818873492244683,0.10928124601046854,0.9,0.1876675603217158
mod2310_random_progress_0.9_07,mod2310,random_progress,7,1119,210,0.1876675603217158,0.0008193870000923198,0.8857142857142857,0.879343573093573,0.045014681475807505,0.9,0.1876675603217158
mod2310_random_progress_0.9_08,mod2310,random_progress,8,1119,210,0.1876675603217158,0.0007960929999626387,0.9047619047619048,0.8994117837697693,0.05453849099961708,0.9,0.1876675603217158
mod2310_random_progress_0.9_09,mod2310,random_progress,9,1119,210,0.1876675603217158,0.0008139669998854515,0.8761904761904762,0.8714096575938681,0.15738542065619815,0.9,0.1876675603217158
mod2310_progress_1.0,mod2310,deterministic_progress,-1,1119,233,0.20822162645218945,0.0008463299998311413,0.927038626609442,0.925542844179414,0.07181458000130406,1.0,0.20822162645218945
mod2310_random_progress_1.0_00,mod2310,random_progress,0,1119,233,0.20822162645218945,0.0008532940000804956,0.8969957081545065,0.894319868888233,0.036045365458889894,1.0,0.20822162645218945
mod2310_random_progress_1.0_01,mod2310,random_progress,1,1119,233,0.20822162645218945,0.0008589009999013797,0.9313304721030042,0.9286060094952524,0.07038012940738775,1.0,0.20822162645218945
mod2310_random_progress_1.0_02,mod2310,random_progress,2,1119,233,0.20822162645218945,0.0007953379999889876,0.8884120171673819,0.8903527290319744,0.06738849447889939,1.0,0.20822162645218945
mod2310_random_progress_1.0_03,mod2310,random_progress,3,1119,233,0.20822162645218945,0.0008845580000524933,0.871244635193133,0.8628795150943829,0.03060672657607383,1.0,0.20822162645218945
mod2310_random_progress_1.0_04,mod2310,random_progress,4,1119,233,0.20822162645218945,0.000904440000113027,0.8927038626609443,0.8892598081742819,0.04419948835371862,1.0,0.20822162645218945
mod2310_random_progress_1.0_05,mod2310,random_progress,5,1119,233,0.20822162645218945,0.000878067000030569,0.8884120171673819,0.8887029110489167,0.05635779953744721,1.0,0.20822162645218945
mod2310_random_progress_1.0_06,mod2310,random_progress,6,1119,233,0.20822162645218945,0.0008141889998114493,0.8884120171673819,0.8913896132116471,0.11531602020504203,1.0,0.20822162645218945
mod2310_random_progress_1.0_07,mod2310,random_progress,7,1119,233,0.20822162645218945,0.0009425949999695149,0.871244635193133,0.8732807506749647,0.08999451533596439,1.0,0.20822162645218945
mod2310_random_progress_1.0_08,mod2310,random_progress,8,1119,233,0.20822162645218945,0.0008241069999712636,0.8755364806866953,0.8745718050065876,0.07138501190900831,1.0,0.20822162645218945
mod2310_random_progress_1.0_09,mod2310,random_progress,9,1119,233,0.20822162645218945,0.0008693029999449209,0.8927038626609443,0.8907894208157809,0.04878666191073419,1.0,0.20822162645218945
